,clientnum,customer_status,age,gender,dependencies,education_level,marital_status,income_category,card_category,months_on_book,no_of_products,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,total_trans_amt,total_trans_ct,avg_utilization_ratio,age_bracket,utilization_cat
8025,712464933,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Blue,36,2,2,2,19141.0,1933,15203,114,0.101,40s,Low
8026,768181608,Existing Customer,43,F,3,Graduate,Unknown,Less than $40K,Blue,37,2,3,3,3461.0,1767,13179,122,0.511,40s,Medium
8027,713869083,Existing Customer,56,M,2,High School,Married,$80K - $120K,Blue,43,2,2,1,29394.0,1002,14901,92,0.034,50s,Low
8028,711465333,Existing Customer,35,M,4,High School,Single,$80K - $120K,Blue,26,2,1,1,24250.0,0,12593,99,0.0,30s,Low
8029,719924433,Existing Customer,40,F,4,Graduate,Married,$40K - $60K,Silver,32,1,2,3,16191.0,0,13452,107,0.0,40s,Low
8030,719248158,Existing Customer,52,M,2,High School,Divorced,$60K - $80K,Blue,42,1,3,2,7261.0,1443,14533,108,0.199,50s,Low
8031,719944458,Existing Customer,29,M,0,High School,Single,$40K - $60K,Blue,36,2,3,1,4023.0,1437,12510,96,0.357,20s,Medium
8033,721264533,Existing Customer,49,F,3,Unknown,Married,Less than $40K,Blue,36,1,1,3,3767.0,1106,15578,126,0.294,40s,Low
8035,719413383,Existing Customer,32,M,1,Uneducated,Single,$60K - $80K,Silver,36,2,3,1,33711.0,1437,14880,134,0.043,30s,Low
8036,712990458,Existing Customer,44,F,3,Graduate,Married,Unknown,Silver,34,2,2,1,31699.0,1976,13653,113,0.062,40s,Low
8037,789594108,Existing Customer,47,M,5,College,Single,$80K - $120K,Blue,41,1,1,3,3429.0,1779,14107,99,0.519,40s,Medium
8038,718764708,Existing Customer,45,M,3,Graduate,Unknown,$120K +,Blue,36,1,4,3,8858.0,1359,14223,103,0.153,40s,Low
8039,820271208,Existing Customer,46,M,2,Graduate,Divorced,$60K - $80K,Blue,41,2,2,3,7064.0,1234,13791,103,0.175,40s,Low
8041,712055433,Existing Customer,39,F,4,High School,Married,Less than $40K,Blue,36,2,2,1,3600.0,2072,14137,116,0.576,30s,Medium
8042,721114458,Existing Customer,46,M,4,College,Single,$120K +,Blue,36,1,2,2,34516.0,585,14319,96,0.017,40s,Low
8044,708396033,Existing Customer,45,F,2,Uneducated,Married,Less than $40K,Blue,27,1,2,2,2490.0,1059,12257,101,0.425,40s,Medium
8047,716406483,Existing Customer,30,M,0,Unknown,Single,$60K - $80K,Blue,20,1,3,3,23760.0,1349,13124,103,0.057,30s,Low
8049,715754133,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,32,2,2,3,3391.0,1359,13212,107,0.401,40s,Medium
8053,711108408,Existing Customer,55,M,2,Uneducated,Single,$60K - $80K,Blue,36,2,1,1,17540.0,1337,14244,96,0.076,50s,Low
8054,717565233,Existing Customer,51,M,3,Doctorate,Single,$80K - $120K,Blue,38,2,3,2,31346.0,1318,13303,92,0.042,50s,Low
8055,789539058,Existing Customer,28,M,0,Uneducated,Single,Less than $40K,Blue,20,1,1,3,4342.0,893,17064,116,0.206,20s,Low
8056,768643158,Existing Customer,44,F,5,Graduate,Divorced,Less than $40K,Blue,38,2,1,3,3842.0,2459,13598,119,0.64,40s,Medium
8057,721530633,Existing Customer,51,F,2,Graduate,Single,$40K - $60K,Blue,36,1,1,1,3785.0,1329,15209,104,0.351,50s,Medium
8058,721188033,Existing Customer,48,M,5,College,Married,Less than $40K,Blue,39,2,3,1,6797.0,2239,16171,112,0.329,40s,Medium
8059,810261633,Existing Customer,44,M,4,Graduate,Single,$60K - $80K,Blue,39,2,2,3,9682.0,1727,14991,95,0.178,40s,Low
8061,719365233,Existing Customer,34,M,4,Unknown,Single,Less than $40K,Blue,23,1,3,2,7664.0,1785,15077,126,0.233,30s,Low
8062,720943308,Existing Customer,47,M,3,Graduate,Single,$60K - $80K,Silver,36,1,1,2,30498.0,1990,16202,120,0.065,40s,Low
8063,714425283,Existing Customer,50,F,2,High School,Married,Unknown,Blue,40,2,3,2,19962.0,0,14703,119,0.0,50s,Low
8066,709406733,Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue,36,2,2,1,20434.0,1504,13280,106,0.074,40s,Low
8067,708572658,Existing Customer,49,M,5,Graduate,Married,$60K - $80K,Silver,38,1,1,2,29531.0,2088,15039,120,0.071,40s,Low
8068,714001008,Existing Customer,56,M,1,Uneducated,Divorced,$120K +,Blue,36,1,1,2,3730.0,0,13997,102,0.0,50s,Low
8069,712833633,Existing Customer,41,M,2,Post-Graduate,Married,$40K - $60K,Blue,36,2,1,3,10688.0,653,13866,98,0.061,40s,Low
8070,708863733,Existing Customer,35,M,3,Unknown,Single,$40K - $60K,Gold,19,1,1,3,22725.0,808,13847,120,0.036,30s,Low
8071,717076458,Existing Customer,40,M,3,Unknown,Single,$40K - $60K,Blue,36,1,3,1,8155.0,1178,14955,102,0.144,40s,Low
8072,712412958,Existing Customer,41,F,3,Doctorate,Married,$40K - $60K,Silver,33,1,1,2,18266.0,822,14615,124,0.045,40s,Low
8073,720535008,Existing Customer,46,M,4,Uneducated,Single,$80K - $120K,Blue,36,1,2,3,10492.0,1094,13764,104,0.104,40s,Low
8074,711578658,Existing Customer,56,F,2,High School,Married,$40K - $60K,Blue,49,1,3,3,6380.0,2517,13945,97,0.395,50s,Medium
8075,709373883,Existing Customer,37,F,5,Unknown,Married,$40K - $60K,Silver,36,1,1,2,19055.0,2517,15091,124,0.132,30s,Low
8076,780730008,Existing Customer,51,M,2,College,Single,$120K +,Blue,36,2,2,2,3477.0,752,13627,120,0.216,50s,Low
8077,824816358,Existing Customer,36,F,1,Uneducated,Single,Less than $40K,Blue,32,2,3,2,3277.0,0,14252,127,0.0,30s,Low
8078,716106108,Existing Customer,49,M,4,Post-Graduate,Married,$120K +,Silver,41,2,3,2,34516.0,0,13376,129,0.0,40s,Low
8079,709807383,Existing Customer,35,F,2,Unknown,Married,Less than $40K,Blue,22,1,1,1,3616.0,1155,15391,94,0.319,30s,Medium
8080,716430933,Existing Customer,46,F,4,Unknown,Single,Less than $40K,Blue,36,2,1,2,3973.0,0,13740,131,0.0,40s,Low
8081,789866133,Existing Customer,45,F,3,Graduate,Unknown,$40K - $60K,Blue,35,2,3,2,4318.0,2359,12867,118,0.546,40s,Medium
8082,718634058,Existing Customer,48,F,2,High School,Unknown,Unknown,Blue,31,2,2,1,7660.0,764,14844,100,0.1,40s,Low
8083,715129983,Existing Customer,46,F,3,Graduate,Divorced,Unknown,Blue,36,1,3,2,3515.0,0,15079,116,0.0,40s,Low
8084,717177783,Existing Customer,36,F,0,Unknown,Married,Less than $40K,Silver,19,1,2,3,13313.0,0,15549,121,0.0,30s,Low
8085,806992533,Existing Customer,49,F,1,Graduate,Married,Less than $40K,Blue,44,2,1,1,8284.0,797,13092,102,0.096,40s,Low
8087,711010683,Existing Customer,35,M,3,High School,Married,$40K - $60K,Blue,27,1,2,3,14382.0,1950,12941,131,0.136,30s,Low
8088,714759708,Existing Customer,54,F,1,High School,Single,Unknown,Blue,36,2,2,3,10798.0,1378,13681,105,0.128,50s,Low
8089,718801158,Existing Customer,49,M,3,Graduate,Single,$40K - $60K,Gold,36,2,2,2,23981.0,1408,14455,96,0.059,40s,Low
8090,712256358,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,23,1,3,1,22729.0,1581,13672,110,0.07,40s,Low
8091,779803008,Existing Customer,41,F,2,High School,Single,Unknown,Blue,30,2,2,1,27670.0,0,13854,124,0.0,40s,Low
8092,710968008,Existing Customer,37,F,4,Uneducated,Married,Less than $40K,Blue,26,2,1,2,3423.0,647,14308,124,0.189,30s,Low
8093,771584658,Existing Customer,46,F,4,Unknown,Single,Unknown,Silver,34,1,2,3,33874.0,1473,13753,98,0.043,40s,Low
8094,718102758,Existing Customer,61,F,0,High School,Married,Less than $40K,Blue,36,2,1,3,3175.0,1116,14071,101,0.351,60s,Medium
8096,770970558,Existing Customer,41,M,2,Unknown,Single,$80K - $120K,Blue,28,1,2,3,13679.0,2267,15180,103,0.166,40s,Low
8097,758863383,Existing Customer,47,F,2,Uneducated,Unknown,Less than $40K,Silver,36,1,3,2,14767.0,948,13090,104,0.064,40s,Low
8100,814590483,Existing Customer,45,F,2,Graduate,Married,$40K - $60K,Blue,40,1,3,3,3592.0,865,12777,95,0.241,40s,Low
8101,773283108,Existing Customer,31,M,0,High School,Married,$60K - $80K,Silver,24,1,1,3,32535.0,1722,15738,116,0.053,30s,Low
8102,721006458,Existing Customer,42,M,2,Unknown,Single,$120K +,Blue,35,2,1,3,3214.0,1471,14557,114,0.458,40s,Medium
8104,788687133,Existing Customer,42,M,2,Graduate,Married,$80K - $120K,Blue,31,2,3,1,16433.0,0,13678,125,0.0,40s,Low
8105,820108008,Existing Customer,49,M,4,Unknown,Married,$80K - $120K,Blue,44,2,3,3,12174.0,1361,14743,121,0.112,40s,Low
8106,717781608,Existing Customer,52,F,3,Graduate,Married,Less than $40K,Blue,40,2,2,1,9230.0,1518,14082,99,0.164,50s,Low
8107,720136458,Existing Customer,39,M,3,Post-Graduate,Married,$60K - $80K,Blue,36,2,2,3,6867.0,776,14119,97,0.113,30s,Low
8108,716247708,Existing Customer,51,M,4,College,Single,$120K +,Gold,33,2,2,2,34516.0,1848,14149,103,0.054,50s,Low
8109,714968208,Existing Customer,52,M,2,High School,Married,$80K - $120K,Blue,36,2,3,1,18046.0,0,13758,104,0.0,50s,Low
8110,719913783,Existing Customer,40,M,3,Graduate,Single,$40K - $60K,Blue,27,2,2,3,7680.0,1589,13617,105,0.207,40s,Low
8111,720621408,Existing Customer,38,F,2,Uneducated,Married,Less than $40K,Blue,36,2,3,2,7825.0,0,14326,100,0.0,30s,Low
8112,721169883,Existing Customer,41,M,5,College,Married,$60K - $80K,Blue,31,1,3,2,5002.0,1945,16161,109,0.389,40s,Medium
8113,719324658,Existing Customer,27,M,0,College,Unknown,$80K - $120K,Silver,19,1,1,3,34516.0,1131,14716,112,0.033,20s,Low
8114,714577233,Existing Customer,50,F,3,Graduate,Married,$40K - $60K,Blue,41,2,3,1,4755.0,0,15999,109,0.0,50s,Low
8115,803655333,Existing Customer,53,M,2,Post-Graduate,Single,$60K - $80K,Silver,47,1,3,3,29038.0,2295,12025,103,0.079,50s,Low
8117,711328458,Existing Customer,58,M,1,High School,Married,$80K - $120K,Blue,50,1,1,3,34516.0,1341,13988,127,0.039,50s,Low
8118,708123033,Existing Customer,41,F,3,Graduate,Single,Less than $40K,Silver,30,2,1,1,11463.0,0,14511,105,0.0,40s,Low
8120,710745633,Existing Customer,53,M,1,Unknown,Married,$120K +,Blue,36,2,3,3,19252.0,751,14074,112,0.039,50s,Low
8121,710374008,Existing Customer,53,M,1,Graduate,Single,$80K - $120K,Blue,47,1,1,2,34516.0,1583,12906,100,0.046,50s,Low
8122,772166058,Existing Customer,31,M,1,Unknown,Single,$40K - $60K,Blue,20,1,2,3,3232.0,1564,13142,112,0.484,30s,Medium
8123,715017858,Existing Customer,44,M,2,Uneducated,Married,$120K +,Platinum,36,2,1,3,34516.0,1421,14465,114,0.041,40s,Low
8125,743420208,Existing Customer,47,F,2,College,Single,Less than $40K,Blue,40,2,2,2,4822.0,1882,13816,121,0.39,40s,Medium
8126,716201883,Existing Customer,46,M,2,Graduate,Unknown,$120K +,Silver,39,2,2,3,34516.0,1381,14696,114,0.04,40s,Low
8127,714593883,Existing Customer,53,F,2,Graduate,Married,Less than $40K,Silver,45,1,2,1,12100.0,1350,13138,115,0.112,50s,Low
8128,711003483,Existing Customer,40,M,3,Unknown,Divorced,$60K - $80K,Blue,24,2,3,3,20466.0,1138,15121,97,0.056,40s,Low
8129,819628158,Existing Customer,42,M,3,Graduate,Single,$60K - $80K,Blue,37,2,3,1,17887.0,1821,14544,116,0.102,40s,Low
8130,708573933,Existing Customer,45,F,2,Unknown,Single,Less than $40K,Silver,36,2,2,3,13026.0,789,14747,100,0.061,40s,Low
8131,710758683,Existing Customer,61,F,1,Graduate,Unknown,$40K - $60K,Silver,48,2,3,3,15698.0,2000,12980,82,0.127,60s,Low
8132,718288833,Existing Customer,31,M,1,Unknown,Married,$40K - $60K,Blue,36,1,3,3,5590.0,875,14643,127,0.157,30s,Low
8133,708873183,Existing Customer,47,M,2,Post-Graduate,Single,$60K - $80K,Blue,39,1,3,2,17575.0,618,15473,128,0.035,40s,Low
8134,766224933,Existing Customer,46,M,2,Graduate,Married,$80K - $120K,Blue,39,1,1,1,29528.0,1769,14428,119,0.06,40s,Low
8135,771626283,Existing Customer,54,M,2,Post-Graduate,Married,$60K - $80K,Platinum,42,1,3,1,34516.0,1996,15033,114,0.058,50s,Low
8136,720372483,Existing Customer,60,F,0,High School,Married,Less than $40K,Blue,36,1,1,3,4147.0,2262,14624,111,0.545,60s,Medium
8139,714128283,Existing Customer,49,F,1,Unknown,Married,Less than $40K,Silver,40,2,3,2,13411.0,1736,12493,113,0.129,40s,Low
8140,708163758,Existing Customer,41,M,3,Unknown,Married,$120K +,Blue,33,2,4,3,34516.0,638,13085,139,0.018,40s,Low
8141,716979183,Existing Customer,45,M,2,College,Married,$60K - $80K,Blue,34,1,1,2,17646.0,1396,15527,106,0.079,40s,Low
8142,716480358,Existing Customer,45,M,3,Uneducated,Single,$60K - $80K,Blue,36,2,2,1,11121.0,1296,13814,81,0.117,40s,Low
8144,720413658,Existing Customer,44,M,2,High School,Married,$120K +,Blue,31,2,1,3,6176.0,905,15102,95,0.147,40s,Low
8145,715832058,Existing Customer,40,F,5,Graduate,Unknown,Less than $40K,Blue,36,2,2,3,4512.0,1172,14414,98,0.26,40s,Low
8146,716323683,Existing Customer,31,M,0,Graduate,Married,$80K - $120K,Blue,36,2,3,3,32791.0,1607,13177,106,0.049,30s,Low
8147,819616383,Existing Customer,40,F,3,Uneducated,Divorced,Less than $40K,Blue,35,2,3,3,4772.0,2004,14748,118,0.42,40s,Medium
8148,771069033,Existing Customer,56,M,1,Unknown,Unknown,$60K - $80K,Blue,43,2,2,3,10602.0,1083,14084,91,0.102,50s,Low
8150,710300733,Existing Customer,38,M,3,High School,Single,$120K +,Blue,27,2,4,1,34516.0,0,13781,106,0.0,30s,Low
8151,712497783,Existing Customer,56,F,2,Unknown,Married,Less than $40K,Blue,48,1,2,3,9092.0,1363,14779,94,0.15,50s,Low
8153,716296833,Existing Customer,56,M,0,Doctorate,Single,$80K - $120K,Blue,47,2,1,2,7204.0,0,14042,113,0.0,50s,Low
8154,715728108,Existing Customer,27,F,0,Graduate,Unknown,Less than $40K,Blue,36,1,1,2,4548.0,1450,14330,131,0.319,20s,Medium
8155,771507258,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,26,1,2,1,3860.0,1175,14474,118,0.304,30s,Medium
8156,713758758,Existing Customer,48,M,2,High School,Married,Less than $40K,Silver,36,2,2,2,14581.0,2517,17628,109,0.173,40s,Low
8157,779809908,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,34,2,2,2,3084.0,0,12739,96,0.0,40s,Low
8158,816310158,Existing Customer,49,M,4,Uneducated,Unknown,$60K - $80K,Blue,44,1,3,2,12375.0,2263,14500,106,0.183,40s,Low
8159,780349833,Existing Customer,36,M,2,College,Married,$40K - $60K,Gold,23,1,1,3,23981.0,0,15236,120,0.0,30s,Low
8160,818235408,Existing Customer,30,M,0,College,Married,$60K - $80K,Blue,25,2,3,1,19534.0,0,15634,118,0.0,30s,Low
8162,719634408,Existing Customer,51,M,2,Unknown,Single,$120K +,Silver,31,2,2,2,34516.0,585,13534,104,0.017,50s,Low
8163,709934808,Existing Customer,59,M,1,Unknown,Single,$40K - $60K,Silver,51,2,2,1,15164.0,1071,13062,103,0.071,50s,Low
8164,712238958,Existing Customer,45,M,4,Graduate,Married,Less than $40K,Blue,36,1,2,3,7231.0,1047,15571,115,0.145,40s,Low
8165,711813258,Existing Customer,56,M,2,College,Single,$60K - $80K,Gold,43,2,1,2,34516.0,2022,13633,116,0.059,50s,Low
8166,789983133,Existing Customer,31,M,2,Graduate,Unknown,$80K - $120K,Silver,22,2,3,2,34516.0,1780,14185,98,0.052,30s,Low
8167,792139308,Existing Customer,48,F,3,Graduate,Single,$40K - $60K,Blue,42,1,2,3,9215.0,639,13345,114,0.069,40s,Low
8168,718123608,Existing Customer,32,M,2,Graduate,Married,$80K - $120K,Blue,36,2,1,2,25438.0,1907,16485,104,0.075,30s,Low
8169,715369008,Existing Customer,46,F,3,High School,Single,Less than $40K,Blue,36,1,2,2,3759.0,0,15331,106,0.0,40s,Low
8170,717556758,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,36,1,2,3,3029.0,2267,14934,113,0.748,50s,High
8172,716340783,Existing Customer,48,M,4,High School,Married,$80K - $120K,Blue,36,1,1,2,21526.0,1320,14441,105,0.061,40s,Low
8174,825743583,Existing Customer,39,F,2,Graduate,Single,Unknown,Silver,35,1,3,3,32089.0,1971,13796,121,0.061,30s,Low
8175,717711108,Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,27,1,2,2,3541.0,1042,14511,123,0.294,40s,Low
8176,789791808,Existing Customer,43,M,4,High School,Married,$40K - $60K,Blue,32,2,2,2,7139.0,1512,14802,112,0.212,40s,Low
8177,807971658,Existing Customer,47,F,3,Unknown,Married,Less than $40K,Blue,42,1,2,3,3669.0,2517,13931,112,0.686,40s,Medium
8178,818239983,Existing Customer,53,M,2,Unknown,Divorced,$80K - $120K,Blue,48,2,1,2,15594.0,1590,13016,118,0.102,50s,Low
8179,712544358,Existing Customer,48,M,3,Graduate,Married,$120K +,Gold,36,1,4,2,34516.0,1823,15552,108,0.053,40s,Low
8180,720306408,Existing Customer,50,F,2,High School,Single,Less than $40K,Blue,41,2,3,2,6704.0,0,12576,103,0.0,50s,Low
8181,721488858,Existing Customer,53,M,3,Uneducated,Married,$60K - $80K,Silver,38,1,3,2,32417.0,871,14381,121,0.027,50s,Low
8182,710771433,Existing Customer,48,M,1,Graduate,Single,$80K - $120K,Blue,36,1,3,1,2754.0,2152,13991,125,0.781,40s,High
8184,717663033,Existing Customer,51,M,2,Uneducated,Single,$120K +,Blue,35,1,2,2,34516.0,1068,16428,123,0.031,50s,Low
8185,721524858,Existing Customer,51,F,2,Unknown,Married,Less than $40K,Blue,37,1,2,3,7098.0,1829,13139,102,0.258,50s,Low
8186,788778033,Existing Customer,39,F,2,College,Single,Less than $40K,Silver,20,1,2,3,12338.0,1277,15869,109,0.104,30s,Low
8187,708649683,Existing Customer,51,M,2,High School,Single,$60K - $80K,Blue,42,1,3,2,16703.0,1140,15472,122,0.068,50s,Low
8188,708770883,Existing Customer,43,M,2,Uneducated,Married,$80K - $120K,Blue,24,2,2,2,16667.0,1463,15301,115,0.088,40s,Low
8190,719210133,Existing Customer,47,M,3,Uneducated,Single,$60K - $80K,Blue,35,2,3,1,14131.0,1333,12779,103,0.094,40s,Low
8191,714690633,Existing Customer,51,F,3,Graduate,Single,Less than $40K,Blue,36,1,3,1,3276.0,1474,14212,116,0.45,50s,Medium
8192,719719158,Existing Customer,38,M,4,Post-Graduate,Single,$80K - $120K,Silver,36,1,3,1,34516.0,1435,15584,114,0.042,30s,Low
8193,712690458,Existing Customer,38,F,2,Uneducated,Married,Less than $40K,Blue,28,1,1,2,3629.0,1891,15982,113,0.521,30s,Medium
8194,718758783,Existing Customer,44,F,4,Unknown,Single,Less than $40K,Silver,36,2,3,3,13067.0,1943,15172,118,0.149,40s,Low
8195,716947083,Existing Customer,32,M,3,High School,Single,$40K - $60K,Blue,36,2,2,1,3845.0,1871,14593,110,0.487,30s,Medium
8197,712952283,Existing Customer,50,M,3,Graduate,Married,$120K +,Blue,35,1,1,2,34516.0,1638,14474,121,0.047,50s,Low
8198,718799958,Existing Customer,60,F,1,Graduate,Married,Unknown,Blue,52,2,3,3,13312.0,1974,14336,106,0.148,60s,Low
8199,718663983,Existing Customer,38,F,1,Doctorate,Single,Less than $40K,Blue,36,2,2,2,3466.0,2517,13140,94,0.726,30s,High
8200,789550458,Existing Customer,59,M,0,High School,Single,$40K - $60K,Silver,52,1,2,1,15223.0,1729,14230,111,0.114,50s,Low
8203,710775483,Existing Customer,53,M,1,High School,Unknown,$40K - $60K,Blue,43,2,1,3,9060.0,0,14305,102,0.0,50s,Low
8204,709410033,Existing Customer,56,M,2,High School,Unknown,$80K - $120K,Blue,36,1,1,1,4731.0,831,14952,118,0.176,50s,Low
8205,717173358,Existing Customer,60,F,0,Graduate,Single,$40K - $60K,Blue,47,1,2,3,9502.0,1881,14418,100,0.198,60s,Low
8206,771292233,Existing Customer,48,F,1,Unknown,Single,Less than $40K,Blue,36,1,1,2,3918.0,813,15867,103,0.208,40s,Low
8207,756371058,Existing Customer,58,F,1,Unknown,Married,Less than $40K,Blue,40,1,2,3,3944.0,1006,15315,124,0.255,50s,Low
8208,709476033,Existing Customer,55,M,2,Uneducated,Married,$120K +,Blue,48,2,1,2,6577.0,1800,14229,120,0.274,50s,Low
8209,770560683,Existing Customer,51,M,1,Graduate,Married,$120K +,Gold,37,2,3,1,34516.0,2417,13021,117,0.07,50s,Low
8210,788766933,Existing Customer,46,M,2,Post-Graduate,Married,$80K - $120K,Blue,26,1,3,1,34516.0,714,14279,97,0.021,40s,Low
8212,713895633,Existing Customer,56,F,1,High School,Unknown,$40K - $60K,Blue,36,2,1,3,8331.0,0,14324,103,0.0,50s,Low
8213,720471108,Existing Customer,34,F,4,High School,Single,Unknown,Silver,26,2,2,2,32056.0,1668,12595,106,0.052,30s,Low
8214,718192608,Existing Customer,48,M,3,Uneducated,Married,$60K - $80K,Blue,36,1,1,2,15524.0,1148,13819,106,0.074,40s,Low
8215,805485933,Existing Customer,45,F,3,Graduate,Married,Less than $40K,Blue,40,2,1,3,4010.0,2517,14354,101,0.628,40s,Medium
8216,712517808,Existing Customer,42,M,5,High School,Married,$60K - $80K,Blue,36,2,4,3,3275.0,1525,14830,112,0.466,40s,Medium
8217,780604083,Existing Customer,49,M,1,Unknown,Single,$60K - $80K,Blue,37,1,2,2,18349.0,1209,16422,110,0.066,40s,Low
8218,715311183,Existing Customer,35,M,2,Post-Graduate,Single,$60K - $80K,Blue,24,2,3,1,3388.0,1659,13557,100,0.49,30s,Medium
8220,757786608,Existing Customer,33,M,2,Post-Graduate,Single,$80K - $120K,Blue,24,2,3,2,4178.0,2463,16216,107,0.59,30s,Medium
8221,714303483,Existing Customer,40,M,2,College,Married,$40K - $60K,Gold,31,1,2,1,3735.0,1474,15039,130,0.395,40s,Medium
8222,718728108,Existing Customer,43,M,4,Uneducated,Married,$60K - $80K,Silver,30,1,3,1,29856.0,1576,14887,119,0.053,40s,Low
8223,710019933,Existing Customer,29,M,1,Uneducated,Single,$40K - $60K,Blue,22,2,3,3,11522.0,1203,13720,119,0.104,20s,Low
8224,812453283,Existing Customer,42,M,3,Graduate,Married,$40K - $60K,Blue,37,2,2,3,3161.0,1788,13692,117,0.566,40s,Medium
8227,827901183,Existing Customer,51,F,2,Graduate,Married,Less than $40K,Blue,47,2,2,1,5118.0,980,14593,109,0.191,50s,Low
8229,710663508,Existing Customer,42,M,4,Uneducated,Married,$40K - $60K,Blue,33,1,2,2,3108.0,2280,14763,99,0.734,40s,High
8230,716439258,Existing Customer,32,M,3,Graduate,Married,$60K - $80K,Blue,36,1,1,1,3223.0,1413,13648,103,0.438,30s,Medium
8231,719610708,Existing Customer,43,M,1,Graduate,Married,$120K +,Blue,34,5,1,3,28612.0,2517,14727,105,0.088,40s,Low
8232,715026258,Existing Customer,50,M,1,Graduate,Married,$60K - $80K,Silver,37,1,1,1,6224.0,777,13503,112,0.125,50s,Low
8233,711706458,Existing Customer,44,M,4,Doctorate,Married,$80K - $120K,Blue,27,1,2,1,24134.0,1290,13311,110,0.053,40s,Low
8234,712180308,Existing Customer,36,M,4,High School,Single,$120K +,Blue,36,1,3,3,27929.0,1898,14755,123,0.068,30s,Low
8235,802622733,Existing Customer,44,F,4,Uneducated,Single,$40K - $60K,Blue,34,1,3,3,3657.0,0,14802,95,0.0,40s,Low
8236,778832883,Existing Customer,47,F,3,Post-Graduate,Married,Less than $40K,Blue,28,1,3,1,8257.0,961,13769,104,0.116,40s,Low
8237,788671608,Existing Customer,45,F,4,College,Single,$40K - $60K,Gold,30,1,2,1,23051.0,1836,14393,107,0.08,40s,Low
8238,718023708,Existing Customer,53,F,2,Uneducated,Single,$40K - $60K,Blue,42,2,1,3,14839.0,2226,14625,115,0.15,50s,Low
8239,718692258,Existing Customer,43,M,3,Unknown,Married,$60K - $80K,Blue,34,1,3,1,3755.0,1591,14402,110,0.424,40s,Medium
8240,714003483,Existing Customer,37,M,1,Doctorate,Unknown,$60K - $80K,Blue,36,1,3,1,7539.0,0,15293,129,0.0,30s,Low
8242,711008508,Existing Customer,59,M,2,Graduate,Single,$40K - $60K,Blue,50,2,1,2,11808.0,0,13751,113,0.0,50s,Low
8243,815230458,Existing Customer,31,M,1,High School,Divorced,$40K - $60K,Silver,26,1,1,3,15504.0,1277,14181,126,0.082,30s,Low
8245,709514433,Existing Customer,41,M,3,High School,Married,$80K - $120K,Blue,33,2,1,1,13818.0,609,13209,101,0.044,40s,Low
8246,815826708,Existing Customer,53,F,2,Unknown,Married,$40K - $60K,Blue,48,2,3,3,4442.0,1107,14437,109,0.249,50s,Low
8247,815520333,Existing Customer,55,M,3,High School,Married,$60K - $80K,Blue,50,2,1,2,5282.0,1144,13513,115,0.217,50s,Low
8248,718661958,Existing Customer,41,M,3,College,Married,$80K - $120K,Blue,28,1,1,3,34516.0,1617,13083,93,0.047,40s,Low
8249,788980983,Existing Customer,55,M,1,High School,Single,$80K - $120K,Blue,42,1,4,2,34516.0,1583,12192,112,0.046,50s,Low
8250,721171008,Existing Customer,31,F,1,Unknown,Married,Less than $40K,Silver,36,2,3,1,10353.0,1520,15028,124,0.147,30s,Low
8251,714682233,Existing Customer,48,M,3,Graduate,Married,$80K - $120K,Blue,43,1,4,1,9959.0,0,14948,125,0.0,40s,Low
8252,720736608,Existing Customer,42,M,2,Graduate,Married,$60K - $80K,Blue,36,2,2,1,6280.0,2181,14109,92,0.347,40s,Medium
8254,772207683,Existing Customer,34,M,2,Graduate,Single,Less than $40K,Blue,23,1,3,2,8940.0,1518,14459,97,0.17,30s,Low
8255,714794133,Existing Customer,54,M,2,Uneducated,Married,$60K - $80K,Blue,45,2,3,1,6546.0,1908,14103,112,0.291,50s,Low
8256,756639708,Existing Customer,46,F,2,Unknown,Married,Unknown,Silver,39,1,1,2,32587.0,992,15958,113,0.03,40s,Low
8257,713686008,Existing Customer,38,M,2,Graduate,Single,$60K - $80K,Blue,25,1,1,1,11474.0,0,13041,98,0.0,30s,Low
8258,713475633,Existing Customer,40,M,5,Unknown,Single,$120K +,Silver,31,1,3,3,34516.0,2203,14204,96,0.064,40s,Low
8260,712532058,Existing Customer,44,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,1,1,2,12552.0,1405,15508,95,0.112,40s,Low
8261,789666333,Existing Customer,39,M,2,Graduate,Single,$60K - $80K,Blue,24,2,3,2,21679.0,1073,15581,115,0.049,30s,Low
8262,711422358,Existing Customer,42,M,5,Post-Graduate,Unknown,$40K - $60K,Blue,36,1,2,2,10531.0,2330,14955,118,0.221,40s,Low
8263,708510858,Existing Customer,60,F,1,Uneducated,Single,Less than $40K,Blue,47,1,3,2,4905.0,2413,15478,109,0.492,60s,Medium
8264,767023308,Existing Customer,35,M,3,College,Unknown,$80K - $120K,Silver,29,2,2,2,34516.0,0,12847,106,0.0,30s,Low
